Slovo;Pád;Slovo2;Pád2
presvedčenie;akuzatív;;akuzatív
ešte;;;
zdôraznil;;;
a;;;
aby;;;
mohol;;;
vyžadovať;;;
poslušnosť;akuzatív;;akuzatív
od;;;
uhorských;genitív;;genitív
kráľov;genitív;;genitív
,;;;
vytvoril;;;
konštrukciu;akuzatív;;akuzatív
o;;;
Štefanovom;lokál;;lokál
komendovaní;lokál;;lokál
krajiny;genitív;;genitív
sv;;;
.;;;
Petrovi;datív;;datív
.;;;
Chorvátsko;nominatív;;nominatív
sa;;;
totiž;;;
od;;;
Zvonimirovej;genitív;;genitív
komendácie;genitív;;genitív
považovalo;;;
za;;;
pápežské;akuzatív;;akuzatív
léno;akuzatív;;akuzatív
.;;;
Z;;;
politického;genitív;;genitív
hľadiska;genitív;;genitív
Koloman;nominatív;;nominatív
pápežovi;datív;;datív
vyhovel;;;
.;;;
Koloman;nominatív;;nominatív
sa;;;
teda;;;
chtiac;;;
-;;;
nechtiac;;;
dostal;;;
do;;;
pápežského;genitív;;genitív
tábora;genitív;;genitív
,;;;
kde;;;
vytrval;;;
až;;;
do;;;
konca;genitív;;genitív
svojej;genitív;;genitív
vlády;genitív;;genitív
.;;;
Okrem;;;
spomínaných;genitív;;genitív
listov;genitív;;genitív
tomu;datív;;datív
totiž;;;
nasvedčuje;;;
aj;;;
fakt;nominatív;;nominatív
,;;;
že;;;
sa;;;
do;;;
niektorých;genitív;;genitív
nových;genitív;;genitív
reformných;genitív;;genitív
kánonickoprávnych;genitív;;genitív
zbierok;genitív;;genitív
(;;;
o;;;
ktorých;lokál;;lokál
budeme;;;
podrobnejšie;;;
hovoriť;;;
v;;;
nasledujúcej;lokál;;lokál
kapitole;lokál;;lokál
);;;
dostali;;;
aj;;;
dokumenty;nominatív;;nominatív
,;;;
ktoré;nominatív;;nominatív
mali;;;
doložiť;;;
oprávnenosť;akuzatív;;akuzatív
nárokov;genitív;;genitív
pápežstva;genitív;;genitív
na;;;
toto;akuzatív;;akuzatív
teritórium;akuzatív;;akuzatív
.;;;
Kresťanská;nominatív;;nominatív
cirkev;nominatív;;nominatív
nemala;;;
v;;;
prvom;lokál;;lokál
storočí;lokál;;lokál
svojej;genitív;;genitív
existencie;genitív;;genitív
nejaký;akuzatív;;akuzatív
jednotný;akuzatív;;akuzatív
právny;akuzatív;;akuzatív
systém;akuzatív;;akuzatív
.;;;
Rímski;nominatív;;nominatív
reformátori;nominatív;;nominatív
totiž;;;
potrebovali;;;
inštrumentárium;akuzatív;;akuzatív
,;;;
prostredníctvom;;;
ktorého;genitív;;genitív
by;;;
zdokladovali;;;
oprávnenosť;akuzatív;;akuzatív
svojich;genitív;;genitív
požiadaviek;genitív;;genitív
.;;;
Najviac;nominatív;;nominatív
z;;;
nich;genitív;;genitív
vzniklo;;;
,;;;
resp;;;
.;;;
začínalo;;;
vznikať;;;
,;;;
v;;;
rokoch;lokál;;lokál
pontifikátu;genitív;;genitív
Gregora;genitív;;genitív
VII;;;
.;;;
Tomuto;datív;;datív
cieľu;datív;;datív
bola;;;
podriadená;nominatív;;nominatív
aj;;;
metóda;nominatív;;nominatív
ich;genitív;;genitív
spracovania;genitív;;genitív
.;;;
V;;;
dôsledku;lokál;;lokál
rímsko;;;
-;;;
centralistickej;genitív;;genitív
tendencie;genitív;;genitív
zbierok;genitív;;genitív
prevzali;;;
do;;;
nich;genitív;;genitív
zostavovatelia;nominatív;;nominatív
i;;;
viaceré;akuzatív;;akuzatív
úplne;;;
alebo;;;
čiastočne;;;
sfalšované;akuzatív;;akuzatív
texty;akuzatív;;akuzatív
,;;;
ktoré;nominatív;;nominatív
však;;;
svojím;inštrumentál;;inštrumentál
obsahom;inštrumentál;;inštrumentál
zodpovedali;;;
stanoviskám;datív;;datív
a;;;
snaženiam;datív;;datív
reformátorov;genitív;;genitív
.;;;
Z;;;
cirkevnoprávnych;genitív;;genitív
zbierok;genitív;;genitív
,;;;
ktoré;nominatív;;nominatív
vznikli;;;
v;;;
období;lokál;;lokál
gregoriánskej;genitív;;genitív
reformy;genitív;;genitív
,;;;
sa;;;
budeme;;;
venovať;;;
len;;;
niektorým;datív;;datív
.;;;
Je;;;
to;nominatív;;nominatív
chronologicky;;;
prvá;nominatív;;nominatív
zbierka;nominatív;;nominatív
,;;;
ktorú;akuzatív;;akuzatív
zostavil;;;
neznámy;nominatív;;nominatív
autor;nominatív;;nominatív
z;;;
rímskych;genitív;;genitív
reformných;genitív;;genitív
kruhov;genitív;;genitív
.;;;
Vznikla;;;
v;;;
tretej;lokál;;lokál
štvrtine;lokál;;lokál
11;;;
.;;;
storočia;genitív;;genitív
(;;;
medzi;;;
rokmi;inštrumentál;;inštrumentál
1050;;;
–;;;
1076;;;
);;;
a;;;
bola;;;
určená;nominatív;;nominatív
na;;;
používanie;akuzatív;;akuzatív
v;;;
rímskej;lokál;;lokál
kúrii;lokál;;lokál
a;;;
pre;;;
pápežských;akuzatív;;akuzatív
legátov;akuzatív;;akuzatív
.;;;
Zbierka;nominatív;;nominatív
uvádza;;;
pravé;akuzatív;;akuzatív
i;;;
nepravé;akuzatív;;akuzatív
dekretály;akuzatív;;akuzatív
viacerých;genitív;;genitív
pápežov;genitív;;genitív
,;;;
ako;;;
aj;;;
početné;akuzatív;;akuzatív
dokumenty;akuzatív;;akuzatív
pojednávajúce;akuzatív;;akuzatív
o;;;
výnimočných;lokál;;lokál
právach;lokál;;lokál
rímskeho;genitív;;genitív
biskupa;genitív;;genitív
.;;;
Iba;;;
na;;;
začiatku;lokál;;lokál
textu;genitív;;genitív
zbierky;genitív;;genitív
je;;;
akýsi;nominatív;;nominatív
tematický;nominatív;;nominatív
zoznam;nominatív;;nominatív
,;;;
pri;;;
jednotlivých;lokál;;lokál
častiach;lokál;;lokál
ktorého;genitív;;genitív
sú;;;
uvedené;nominatív;;nominatív
čísla;nominatív;;nominatív
„;;;
kánonov;genitív;;genitív
”;;;
,;;;
vzťahujúcich;genitív;;genitív
sa;;;
k;;;
tomu;datív;;datív
-;;;
ktorému;datív;;datív
tematickému;datív;;datív
okruhu;datív;;datív
.;;;
Z;;;
veľkej;genitív;;genitív
časti;genitív;;genitív
ich;akuzatív;;akuzatív
recipoval;;;
aj;;;
Gratian;nominatív;;nominatív
.;;;
Ranoarpádovské;nominatív;;nominatív
právne;nominatív;;nominatív
pamiatky;nominatív;;nominatív
majú;;;
v;;;
porovnaní;lokál;;lokál
so;;;
situáciou;inštrumentál;;inštrumentál
v;;;
ostatných;lokál;;lokál
krajinách;lokál;;lokál
strednej;genitív;;genitív
a;;;
východnej;genitív;;genitív
Európy;genitív;;genitív
výsostne;;;
špecifické;akuzatív;;akuzatív
postavenie;akuzatív;;akuzatív
.;;;
Ordinácia;nominatív;;nominatív
je;;;
akt;nominatív;;nominatív
,;;;
ktorým;inštrumentál;;inštrumentál
kandidát;nominatív;;nominatív
svätenia;genitív;;genitív
(;;;
ordinand;nominatív;;nominatív
);;;
získava;;;
istý;akuzatív;;akuzatív
stupeň;akuzatív;;akuzatív
svätenia;genitív;;genitív
.;;;
Každý;nominatív;;nominatív
zo;;;
stupňov;genitív;;genitív
svätenia;genitív;;genitív
od;;;
ordinanda;genitív;;genitív
vyžadoval;;;
,;;;
aby;;;
spĺňal;;;
príslušné;akuzatív;;akuzatív
predpoklady;akuzatív;;akuzatív
na;;;
jeho;akuzatív;;akuzatív
získanie;akuzatív;;akuzatív
.;;;
Ustanovenia;nominatív;;nominatív
o;;;
predpokladoch;lokál;;lokál
na;;;
získanie;akuzatív;;akuzatív
svätenia;genitív;;genitív
sú;;;
bežnou;inštrumentál;;inštrumentál
súčasťou;inštrumentál;;inštrumentál
stredovekých;genitív;;genitív
zbierok;genitív;;genitív
cirkevného;genitív;;genitív
práva;genitív;;genitív
.;;;
Požiadavka;nominatív;;nominatív
primeraného;genitív;;genitív
vzdelania;genitív;;genitív
klerika;genitív;;genitív
nepotrebuje;;;
obšírnejší;akuzatív;;akuzatív
komentár;akuzatív;;akuzatív
.;;;
Ostrihomská;nominatív;;nominatív
synoda;nominatív;;nominatív
tiež;;;
zakázala;;;
,;;;
aby;;;
bol;;;
za;;;
kňaza;akuzatív;;akuzatív
vysvätený;nominatív;;nominatív
otrok;nominatív;;nominatív
(;;;
sluha;nominatív;;nominatív
);;;
.;;;
Rovnakého;genitív;;genitív
problému;genitív;;genitív
sa;;;
týka;;;
i;;;
posledný;nominatív;;nominatív
z;;;
ostrihomských;genitív;;genitív
kánonov;genitív;;genitív
,;;;
ktorý;nominatív;;nominatív
sa;;;
venuje;;;
vlastnému;datív;;datív
ordinačnému;datív;;datív
právu;datív;;datív
.;;;
Reformátori;nominatív;;nominatív
11;;;
.;;;
storočia;genitív;;genitív
však;;;
už;;;
dospeli;;;
k;;;
precíznejšej;datív;;datív
formulácii;datív;;datív
,;;;
ktorá;nominatív;;nominatív
,;;;
podľa;;;
nás;genitív;;genitív
,;;;
reprezentuje;;;
nimi;inštrumentál;;inštrumentál
presadzovanú;akuzatív;;akuzatív
snahu;akuzatív;;akuzatív
o;;;
čo;akuzatív;;
najpresnejšie;akuzatív;;akuzatív
vymedzenie;akuzatív;;akuzatív
sfér;genitív;;genitív
vplyvu;genitív;;genitív
svetskej;genitív;;genitív
a;;;
cirkevnej;genitív;;genitív
moci;genitív;;genitív
.;;;
Rozvinutie;akuzatív;;akuzatív
tohto;genitív;;genitív
nariadenia;genitív;;genitív
nachádzame;;;
v;;;
prvom;lokál;;lokál
Kolomanovom;lokál;;lokál
zákonníku;lokál;;lokál
.;;;
Podľa;;;
nich;genitív;;genitív
klerici;nominatív;;nominatív
sa;;;
nielenže;;;
nesmeli;;;
opíjať;;;
,;;;
ale;;;
mali;;;
aj;;;
povinnosť;akuzatív;;akuzatív
brániť;;;
veriacim;datív;;datív
v;;;
prehnanom;lokál;;lokál
požívaní;lokál;;lokál
opojných;genitív;;genitív
nápojov;genitív;;genitív
.;;;
Medzi;;;
tieto;akuzatív;;akuzatív
nedovolené;akuzatív;;akuzatív
zamestnania;akuzatív;;akuzatív
patrilo;;;
i;;;
krčmárstvo;nominatív;;nominatív
,;;;
ktorého;genitív;;genitív
vykonávanie;akuzatív;;akuzatív
zakázali;;;
aj;;;
ostrihomskí;nominatív;;nominatív
synodálni;nominatív;;nominatív
otcovia;nominatív;;nominatív
.;;;
Prísnosť;nominatív;;nominatív
uhorských;genitív;;genitív
„;;;
protialkoholických;genitív;;genitív
“;;;
kánonov;genitív;;genitív
a;;;
aj;;;
ich;nominatív;;nominatív
početnosť;nominatív;;nominatív
svedčia;;;
o;;;
Kolomanovej;lokál;;lokál
snahe;lokál;;lokál
vykoreniť;;;
z;;;
klerických;genitív;;genitív
kruhov;genitív;;genitív
neduh;akuzatív;;akuzatív
nadmerného;genitív;;genitív
požívania;genitív;;genitív
alkoholu;genitív;;genitív
.;;;
Druhou;inštrumentál;;inštrumentál
činnosťou;inštrumentál;;inštrumentál
,;;;
ktorú;akuzatív;;akuzatív
v;;;
Ostrihome;lokál;;lokál
klerikom;inštrumentál;;inštrumentál
zakázali;;;
,;;;
bolo;;;
úžerníctvo;nominatív;;nominatív
.;;;
(;;;
O;;;
tom;lokál;;lokál
bude;;;
reč;nominatív;;nominatív
v;;;
jednej;lokál;;lokál
z;;;
nasledujúcich;genitív;;genitív
kapitol;genitív;;genitív
);;;
.;;;
Tí;nominatív;;nominatív
,;;;
ktorí;nominatív;;nominatív
by;;;
to;akuzatív;;akuzatív
odmietli;;;
,;;;
mali;;;
byť;;;
degradovaní;nominatív;;nominatív
.;;;
Dva;nominatív;;nominatív
ostrihomské;nominatív;;nominatív
kánony;nominatív;;nominatív
ustanovujú;;;
záležitosti;akuzatív;;akuzatív
okolo;;;
biskupov;genitív;;genitív
.;;;
Najťažší;nominatív;;nominatív
trest;nominatív;;nominatív
postihuje;;;
opäť;;;
kňazov;akuzatív;;akuzatív
,;;;
ktorí;nominatív;;nominatív
sa;;;
dopustili;;;
bigamie;genitív;;genitív
.;;;
Oba;nominatív;;nominatív
tieto;nominatív;;nominatív
kánony;nominatív;;nominatív
zodpovedajú;;;
dávnej;datív;;datív
praxi;datív;;datív
latinskej;genitív;;genitív
cirkvi;genitív;;genitív
.;;;
Nová;nominatív;;nominatív
však;;;
bola;;;
energia;nominatív;;nominatív
,;;;
s;;;
akou;inštrumentál;;inštrumentál
tieto;akuzatív;;akuzatív
požiadavky;akuzatív;;akuzatív
nastoľovali;;;
a;;;
nová;nominatív;;nominatív
bola;;;
aj;;;
prísnosť;nominatív;;nominatív
trestov;genitív;;genitív
za;;;
nerešpektovanie;akuzatív;;akuzatív
týchto;genitív;;genitív
požiadaviek;genitív;;genitív
.;;;
Posledný;nominatív;;nominatív
kánon;nominatív;;nominatív
II;;;
.;;;
kolomanovskej;genitív;;genitív
synody;genitív;;genitív
o;;;
celibáte;lokál;;lokál
sa;;;
svojím;inštrumentál;;inštrumentál
obsahom;inštrumentál;;inštrumentál
vymyká;;;
prísnejšiemu;datív;;datív
tónu;datív;;datív
uznesení;genitív;;genitív
tohto;genitív;;genitív
cirkevného;genitív;;genitív
snemu;genitív;;genitív
.;;;
Máme;;;
tu;;;
teda;;;
ďalší;akuzatív;;akuzatív
argument;akuzatív;;akuzatív
pre;;;
to;akuzatív;;akuzatív
,;;;
aby;;;
sme;;;
kánony;akuzatív;;akuzatív
o;;;
celibáte;lokál;;lokál
z;;;
druhej;genitív;;genitív
kolomanovskej;genitív;;genitív
synody;genitív;;genitív
nepovažovali;;;
za;;;
prejav;akuzatív;;akuzatív
úplného;genitív;;genitív
príklonu;genitív;;genitív
k;;;
normám;datív;;datív
reformného;genitív;;genitív
pápežstva;genitív;;genitív
.;;;
Do;;;
tejto;genitív;;genitív
kapitoly;genitív;;genitív
sme;;;
zahrnuli;;;
problematiku;akuzatív;;akuzatív
vzájomných;genitív;;genitív
vzťahov;genitív;;genitív
a;;;
kompetencií;genitív;;genitív
medzi;;;
laikmi;inštrumentál;;inštrumentál
a;;;
cirkvou;inštrumentál;;inštrumentál
.;;;
V;;;
ich;lokál;;lokál
rámci;lokál;;lokál
budeme;;;
na;;;
prvom;lokál;;lokál
mieste;lokál;;lokál
hovoriť;;;
o;;;
výnimočnom;lokál;;lokál
postavení;lokál;;lokál
uhorského;genitív;;genitív
kráľa;genitív;;genitív
voči;;;
domácej;datív;;datív
cirkvi;datív;;datív
.;;;
V;;;
ďalšom;lokál;;lokál
potom;;;
budeme;;;
identifikovať;;;
odraz;akuzatív;;akuzatív
tejto;genitív;;genitív
jeho;genitív;;genitív
pozície;genitív;;genitív
v;;;
sledovaných;lokál;;lokál
právnych;lokál;;lokál
normách;lokál;;lokál
.;;;
Táto;nominatív;;nominatív
výsada;nominatív;;nominatív
zahŕňa;;;
najmä;;;
,;;;
stručne;;;
povedané;nominatív;;nominatív
,;;;
právomoc;akuzatív;;akuzatív
uhorského;genitív;;genitív
panovníka;genitív;;genitív
zriaďovať;;;
vo;;;
svojej;lokál;;lokál
krajine;lokál;;lokál
nové;akuzatív;;akuzatív
diecézy;akuzatív;;akuzatív
a;;;
právomoc;akuzatív;;akuzatív
dosadzovať;;;
biskupov;akuzatív;;akuzatív
a;;;
ďalších;akuzatív;;akuzatív
vyšších;akuzatív;;akuzatív
cirkevných;akuzatív;;akuzatív
hodnostárov;akuzatív;;akuzatív
do;;;
svojich;genitív;;genitív
úradov;genitív;;genitív
.;;;
V;;;
období;lokál;;lokál
vzniku;genitív;;genitív
uhorskej;genitív;;genitív
cirkevnej;genitív;;genitív
organizácie;genitív;;genitív
problém;nominatív;;nominatív
,;;;
či;;;
si;;;
uhorský;nominatív;;nominatív
kráľ;nominatív;;nominatív
uzurpoval;;;
práva;akuzatív;;akuzatív
prináležiace;akuzatív;;akuzatív
Apoštolskému;datív;;datív
stolcu;datív;;datív
,;;;
ešte;;;
nehral;;;
rozhodujúcu;akuzatív;;akuzatív
úlohu;akuzatív;;akuzatív
.;;;
Hlavnými;inštrumentál;;inštrumentál
aktérmi;inštrumentál;;inštrumentál
tohto;genitív;;genitív
procesu;genitív;;genitív
boli;;;
cisár;nominatív;;nominatív
Oto;nominatív;;nominatív
III;;;
.;;;
a;;;
pápež;nominatív;;nominatív
Silvester;nominatív;;nominatív
II;;;
.;;;
Za;;;
pôvodcu;akuzatív;;akuzatív
Otovej;genitív;;genitív
politiky;genitív;;genitív
Renovatia;nominatív;;
,;;;
ako;;;
aj;;;
jeho;genitív;;genitív
politiky;genitív;;genitív
voči;;;
krajinám;datív;;datív
ležiacim;datív;;datív
na;;;
východ;akuzatív;;akuzatív
od;;;
ríšskych;genitív;;genitív
hraníc;genitív;;genitív
sa;;;
pokladá;;;
Gerbert;nominatív;;nominatív
z;;;
Aurillacu;genitív;;genitív
.;;;
Štefan;nominatív;;nominatív
bol;;;
prinajmenšom;;;
od;;;
kanonizácie;genitív;;genitív
roku;genitív;;genitív
1083;;;
uctievaný;nominatív;;nominatív
ako;;;
apoštol;nominatív;;nominatív
svojho;genitív;;genitív
ľudu;genitív;;genitív
.;;;
Jeho;nominatív;;nominatív
kult;nominatív;;nominatív
mal;;;
okrem;;;
rozmeru;genitív;;genitív
spontánneho;genitív;;genitív
ľudového;genitív;;genitív
uctievania;genitív;;genitív
aj;;;
rozmer;akuzatív;;akuzatív
„;;;
štátneho;genitív;;genitív
“;;;
kultu;genitív;;genitív
a;;;
panovnícky;nominatív;;nominatív
dvor;nominatív;;nominatív
ho;akuzatív;;akuzatív
vedomo;;;
šíril;;;
.;;;
Delikvent;nominatív;;nominatív
,;;;
ktorý;nominatív;;nominatív
tento;akuzatív;;akuzatív
zákaz;akuzatív;;akuzatív
poruší;;;
,;;;
má;;;
byť;;;
exkomunikovaný;nominatív;;nominatív
.;;;
Väčšina;nominatív;;nominatív
neskorších;genitív;;genitív
bádateľov;genitív;;genitív
sa;;;
uspokojila;;;
s;;;
jednoduchým;inštrumentál;;inštrumentál
reprodukovaním;inštrumentál;;inštrumentál
tohto;genitív;;genitív
zistenia;genitív;;genitív
.;;;
V;;;
širších;lokál;;lokál
súvislostiach;lokál;;lokál
to;nominatív;;nominatív
zasa;;;
podľa;;;
nás;genitív;;genitív
poukazuje;;;
na;;;
podobnosť;akuzatív;;akuzatív
postavenia;genitív;;genitív
franských;genitív;;genitív
panovníkov;genitív;;genitív
a;;;
Štefana;genitív;;genitív
I;;;
.;;;
vo;;;
svojich;lokál;;lokál
štátnych;lokál;;lokál
cirkvách;lokál;;lokál
.;;;
V;;;
sledovaných;lokál;;lokál
zbierkach;lokál;;lokál
kánonického;genitív;;genitív
práva;genitív;;genitív
nachádzame;;;
celý;akuzatív;;akuzatív
rad;akuzatív;;akuzatív
podobných;genitív;;genitív
ustanovení;genitív;;genitív
.;;;
Formulácia;nominatív;;nominatív
„;;;
Volumus;;;
,;;;
ut;;;
episcopi;;;
habeant;;;
potestatem;;;
.;;;
.;;;
.;;;
“;;;
implikuje;;;
interpretáciu;akuzatív;;akuzatív
,;;;
že;;;
biskupi;nominatív;;nominatív
,;;;
vykonávali;;;
svoj;akuzatív;;akuzatív
úrad;akuzatív;;akuzatív
z;;;
vôle;genitív;;genitív
panovníka;genitív;;genitív
,;;;
že;;;
on;nominatív;;nominatív
im;datív;;datív
udeľoval;;;
mandát;akuzatív;;akuzatív
na;;;
reálne;akuzatív;;akuzatív
pôsobenie;akuzatív;;akuzatív
v;;;
ich;lokál;;lokál
úrade;lokál;;lokál
.;;;
Toto;nominatív;;nominatív
,;;;
spolu;;;
s;;;
predchádzajúcou;inštrumentál;;inštrumentál
svätoštefanskou;inštrumentál;;inštrumentál
právnou;inštrumentál;;inštrumentál
normou;inštrumentál;;inštrumentál
,;;;
dobre;;;
korešponduje;;;
s;;;
popisovaným;inštrumentál;;inštrumentál
výnimočným;inštrumentál;;inštrumentál
postavením;inštrumentál;;inštrumentál
uhorského;genitív;;genitív
kráľa;genitív;;genitív
v;;;
krajinskej;lokál;;lokál
cirkvi;lokál;;lokál
.;;;
V;;;
prípade;lokál;;lokál
,;;;
že;;;
klerik;nominatív;;nominatív
žaluje;;;
laika;akuzatív;;akuzatív
,;;;
má;;;
sa;;;
spor;nominatív;;nominatív
prerokovať;;;
pred;;;
svetským;inštrumentál;;inštrumentál
sudcom;inštrumentál;;inštrumentál
.;;;
V;;;
„;;;
našich;lokál;;lokál
“;;;
zbierkach;lokál;;lokál
kánonického;genitív;;genitív
práva;genitív;;genitív
máme;;;
doslova;;;
záľahu;akuzatív;;akuzatív
ustanovení;genitív;;genitív
,;;;
ktoré;nominatív;;nominatív
hovoria;;;
o;;;
tom;lokál;;lokál
istom;lokál;;lokál
.;;;
Viac;;;akuzatív
ich;genitív;;genitív
je;;;
,;;;
pochopiteľne;;;
,;;;
v;;;
zbierkach;lokál;;lokál
z;;;
reformného;genitív;;genitív
obdobia;genitív;;genitív
.;;;
K;;;
tejto;datív;;datív
problematike;datív;;datív
patria;;;
podľa;;;
nášho;genitív;;genitív
názoru;genitív;;genitív
i;;;
právne;nominatív;;nominatív
normy;nominatív;;nominatív
,;;;
ktoré;nominatív;;nominatív
upravujú;;;
niektoré;akuzatív;;akuzatív
procesné;akuzatív;;akuzatív
záležitosti;akuzatív;;akuzatív
.;;;
Tieto;nominatív;;nominatív
právomoci;nominatív;;nominatív
platili;;;
i;;;
v;;;
nami;inštrumentál;;inštrumentál
sledovanom;lokál;;lokál
období;lokál;;lokál
.;;;
Po;;;
skončení;lokál;;lokál
vlády;genitív;;genitív
prvého;genitív;;genitív
stredovekého;genitív;;genitív
západného;genitív;;genitív
cisára;genitív;;genitív
totiž;;;
v;;;
krajine;lokál;;lokál
ochabli;;;
štátne;nominatív;;nominatív
garancie;nominatív;;nominatív
dodržiavania;genitív;;genitív
zákonnosti;genitív;;genitív
.;;;
Zároveň;;;
sa;;;
ale;;;
postupne;;;
menilo;;;
aj;;;
ponímanie;nominatív;;nominatív
zločinu;genitív;;genitív
a;;;
trestu;genitív;;genitív
.;;;
Tu;;;
ide;;;
vlastne;;;
len;;;
o;;;
zhutnené;akuzatív;;akuzatív
zopakovanie;akuzatív;;akuzatív
už;;;
citovaného;genitív;;genitív
Kolomanovho;genitív;;genitív
zákona;genitív;;genitív
,;;;
teda;;;
opäť;;;
o;;;
určenie;akuzatív;;akuzatív
prvostupňového;genitív;;genitív
odvolacieho;genitív;;genitív
súdu;genitív;;genitív
.;;;
Aj;;;
reformný;nominatív;;nominatív
kánonista;nominatív;;nominatív
Anselm;nominatív;;nominatív
uvádza;;;
vo;;;
svojej;lokál;;lokál
zbierke;lokál;;lokál
viacero;akuzatív;;akuzatív
nariadení;genitív;;genitív
o;;;
konaní;lokál;;lokál
synod;genitív;;genitív
.;;;
V;;;
ranoarpádovských;lokál;;lokál
zákonníkoch;lokál;;lokál
nachádzame;;;
aj;;;
ustanovenia;akuzatív;;akuzatív
o;;;
Božích;lokál;;lokál
súdoch;lokál;;lokál
,;;;
iracionálnom;lokál;;lokál
dôkaznom;lokál;;lokál
prostriedku;lokál;;lokál
,;;;
ktorý;nominatív;;nominatív
sa;;;
v;;;
stredovekom;lokál;;lokál
súdnom;lokál;;lokál
konaní;lokál;;lokál
hojne;;;
aplikoval;;;
.;;;
Tento;nominatív;;nominatív
spôsob;nominatív;;nominatív
vyšetrovania;genitív;;genitív
viny;genitív;;genitív
či;;;
neviny;genitív;;genitív
podozrivých;genitív;;genitív
osôb;genitív;;genitív
je;;;
vlastný;nominatív;;nominatív
mnohým;datív;;datív
archaickým;datív;;datív
kultúram;datív;;datív
a;;;
do;;;
cirkevného;genitív;;genitív
súdnictva;genitív;;genitív
sa;;;
dostal;;;
prostredníctvom;;;
germánskeho;genitív;;genitív
práva;genitív;;genitív
v;;;
období;lokál;;lokál
jeho;genitív;;genitív
výraznejšieho;genitív;;genitív
vplyvu;genitív;;genitív
na;;;
cirkevné;akuzatív;;akuzatív
právo;akuzatív;;akuzatív
,;;;
teda;;;
v;;;
období;lokál;;lokál
od;;;
prvej;genitív;;genitív
polovice;genitív;;genitív
8;;;
.;;;
storočia;genitív;;genitív
do;;;
začiatku;genitív;;genitív
11;;;
.;;;
storočia;genitív;;genitív
