Slovo;Pád;Slovo2;Pád2
,;;,;
pravda;;pravda;
,;;,;
nebolo;;nebolo;
veľmi;;veľmi;
pravdepodobné;nominatív;pravdepodobné;nominatív
.;;.;
Zamlada;;Zamlada;
ste;;ste;
zdravý;nominatív;zdravý;nominatív
a;;a;
silný;nominatív;silný;nominatív
.;;.;
"""";;"""";
Len;;Len;
prechádzam;;prechádzam;
,;;,;
"""";;"""";
odvetil;;odvetil;
neurčito;;neurčito;
Winston;nominatív;Winston;nominatív
.;;.;
"""";;"""";
Reku;;Reku;
nazriem;;nazriem;
k;;k;
vám;datív;vám;datív
.;;.;
Nechcem;;Nechcem;
nič;akuzatív;nič;akuzatív
konkrétne;akuzatív;konkrétne;akuzatív
.;;.;
Miestnosť;nominatív;Miestnosť;nominatív
bola;;bola;
priveľmi;;priveľmi;
stiesnená;nominatív;stiesnená;nominatív
,;;,;
lebo;;lebo;
všetky;nominatív;všetky;nominatív
steny;nominatív;steny;nominatív
dookola;;dookola;
podopierali;;podopierali;
nespočítateľné;akuzatív;nespočítateľné;akuzatív
množstvo;akuzatív;množstvo;akuzatív
zaprášených;genitív;zaprášených;genitív
rámov;genitív;rámov;genitív
naukladaných;genitív;naukladaných;genitív
jeden;nominatív;jeden;nominatív
na;;na;
druhý;akuzatív;druhý;akuzatív
.;;.;
Tmavovlasé;nominatív;Tmavovlasé;nominatív
dievča;nominatív;dievča;nominatív
sedelo;;sedelo;
ihneď;;ihneď;
za;;za;
nimi;inštrumentál;nimi;inštrumentál
.;;.;
"""";;"""";
opýtal;;opýtal;
sa;;sa;
očarený;nominatív;očarený;nominatív
Winston;nominatív;Winston;nominatív
.;;.;
Kedysi;;Kedysi;
ich;akuzatív;ich;akuzatív
zalievali;;zalievali;
do;;do;
skla;genitív;skla;genitív
.;;.;
Winston;nominatív;Winston;nominatív
ihneď;;ihneď;
vyplatil;;vyplatil;
štyri;akuzatív;štyri;akuzatív
doláre;akuzatív;doláre;akuzatív
a;;a;
zasunul;;zasunul;
si;;si;
vysnívanú;akuzatív;vysnívanú;akuzatív
vecičku;akuzatív;vecičku;akuzatív
do;;do;
vrecka;genitív;vrecka;genitív
.;;.;
"""";;"""";
Niežeby;;Niežeby;
som;;som;
tam;;tam;
mal;;mal;
veľa;akuzatív;veľa;akuzatív
vecí;genitív;vecí;genitív
.;;.;
Pridrahá;nominatív;Pridrahá;nominatív
.;;.;
"""";;"""";
začal;;začal;
opatrne;;opatrne;
.;;.;
"""";;"""";
Správne;;Správne;
.;;.;
Začala;;Začala;
sa;;sa;
Nenávisť;nominatív;Nenávisť;nominatív
.;;.;
Drobná;nominatív;Drobná;nominatív
žena;nominatív;žena;nominatív
s;;s;
pieskovými;inštrumentál;pieskovými;inštrumentál
vlasmi;inštrumentál;vlasmi;inštrumentál
zakvičala;;zakvičala;
a;;a;
v;;v;
jej;lokál;jej;lokál
hlase;lokál;hlase;lokál
sa;;sa;
miešala;;miešala;
hrôza;nominatív;hrôza;nominatív
s;;s;
odporom;inštrumentál;odporom;inštrumentál
.;;.;
Winstonovi;datív;Winstonovi;datív
sa;;sa;
zovrel;;zovrel;
žalúdok;nominatív;žalúdok;nominatív
.;;.;
To;akuzatív;To;akuzatív
miesto;akuzatív;miesto;akuzatív
Winston;nominatív;Winston;nominatív
dobre;;dobre;
poznal;;poznal;
.;;.;
Vypáči;;Vypáči;
z;;z;
pamäte;genitív;pamäte;genitív
pána;genitív;pána;genitív
Charringtona;genitív;Charringtona;genitív
zvyšok;akuzatív;zvyšok;akuzatív
tej;genitív;tej;genitív
riekanky;genitív;riekanky;genitív
.;;.;
Tá;nominatív;Tá;nominatív
ulička;nominatív;ulička;nominatív
bola;;bola;
slepá;nominatív;slepá;nominatív
.;;.;
Ale;;Ale;
neotvoril;;neotvoril;
ho;akuzatív;ho;akuzatív
ihneď;;ihneď;
.;;.;
Roztvoril;;Roztvoril;
denník;akuzatív;denník;akuzatív
.;;.;
Človek;nominatív;Človek;nominatív
očakával;;očakával;
,;;,;
že;;že;
ho;akuzatív;ho;akuzatív
zabijú;;zabijú;
.;;.;
Ak;;Ak;
raz;;raz;
človek;nominatív;človek;nominatív
spáchal;;spáchal;
ideozločin;akuzatív;ideozločin;akuzatív
,;;,;
určite;;určite;
ho;akuzatív;ho;akuzatív
raz;;raz;
čaká;;čaká;
smrť;akuzatív;smrť;nominatív
.;;.;
VOJNA;nominatív;VOJNA;nominatív
JE;;JE;
MIER;nominatív;MIER;nominatív
SLOBODA;nominatív;SLOBODA;nominatív
JE;;JE;
OTROCTVO;nominatív;OTROCTVO;nominatív
NEVEDOMOSŤ;nominatív;NEVEDOMOSŤ;nominatív
JE;;JE;
SILA;nominatív;SILA;nominatív
.;;.;
Bola;;Bola;
to;nominatív;to;nominatív
tmavovláska;nominatív;tmavovláska;nominatív
.;;.;
V;;V;
Oddelení;lokál;Oddelení;lokál
umeleckej;genitív;umeleckej;genitív
literatúry;genitív;literatúry;genitív
to;nominatív;to;nominatív
bol;;bol;
bežný;nominatív;bežný;nominatív
úraz;nominatív;úraz;nominatív
.;;.;
Nahlas;;Nahlas;
vykríkla;;vykríkla;
od;;od;
bolesti;genitív;bolesti;genitív
.;;.;
Zrejme;;Zrejme;
padla;;padla;
na;;na;
poranenú;akuzatív;poranenú;akuzatív
ruku;akuzatív;ruku;akuzatív
.;;.;
Vo;;Vo;
Winstonovi;lokál;Winstonovi;lokál
zápasili;;zápasili;
zvláštne;nominatív;zvláštne;nominatív
pocity;nominatív;pocity;nominatív
.;;.;
"""";;"""";
To;nominatív;To;nominatív
nič;nominatív;nič;nominatív
nie;;nie;
je;;je;
.;;.;
Rozprávala;;Rozprávala;
,;;,;
akoby;;akoby;
jej;datív;jej;datív
vynechávalo;;vynechávalo;
srdce;nominatív;srdce;nominatív
.;;.;
"""";;"""";
Nie;;Nie;
.;;.;
Som;;Som;
v;;v;
poriadku;lokál;poriadku;lokál
.;;.;
Vystrela;;Vystrela;
k;;k;
nemu;datív;nemu;datív
zdravú;akuzatív;zdravú;akuzatív
ruku;akuzatív;ruku;akuzatív
a;;a;
on;nominatív;on;nominatív
jej;datív;jej;datív
pomohol;;pomohol;
na;;na;
nohy;akuzatív;nohy;akuzatív
.;;.;
Bezpochyby;;Bezpochyby;
to;akuzatív;to;akuzatív
urobila;;urobila;
zámerne;;zámerne;
.;;.;
Zrejme;;Zrejme;
obsahoval;;obsahoval;
nejaký;akuzatív;nejaký;akuzatív
písomný;akuzatív;písomný;akuzatív
odkaz;akuzatív;odkaz;akuzatív
.;;.;
Pokiaľ;;Pokiaľ;
mohol;;mohol;
predvídať;;predvídať;
,;;,;
jestvovali;;jestvovali;
dve;nominatív;dve;nominatív
možnosti;nominatív;možnosti;nominatív
.;;.;
Možnože;;Možnože;
dievča;nominatív;dievča;nominatív
je;;je;
jeho;inštrumentál;jeho;inštrumentál
členkou;inštrumentál;členkou;inštrumentál
!;;!;
Po;;Po;
niekoľkých;lokál;niekoľkých;lokál
minútach;lokál;minútach;lokál
mu;datív;mu;datív
však;;však;
naskočilo;;naskočilo;
ďalšie;nominatív;ďalšie;nominatív
,;;,;
pravdepodobnejšie;nominatív;pravdepodobnejšie;nominatív
vysvetlenie;nominatív;vysvetlenie;nominatív
.;;.;
Vyhladil;;Vyhladil;
ho;akuzatív;ho;akuzatív
.;;.;
Ľúbim;;Ľúbim;
ťa;akuzatív;ťa;akuzatív
.;;.;
Vždy;;Vždy;
povstali;;povstali;
noví;nominatív;noví;nominatív
a;;a;
noví;nominatív;noví;nominatív
zadubenci;nominatív;zadubenci;nominatív
,;;,;
ktorí;nominatív;ktorí;nominatív
sa;;sa;
mu;datív;mu;datív
dali;;dali;
zviesť;;zviesť;
.;;.;
Nemala;;Nemala;
názov;akuzatív;názov;akuzatív
.;;.;
Drobná;nominatív;Drobná;nominatív
žena;nominatív;žena;nominatív
s;;s;
pieskovými;inštrumentál;pieskovými;inštrumentál
vlasmi;inštrumentál;vlasmi;inštrumentál
zružovela;;zružovela;
a;;a;
ústa;akuzatív;ústa;akuzatív
otvárala;;otvárala;
a;;a;
zatvárala;;zatvárala;
ako;;ako;
ryba;nominatív;ryba;nominatív
na;;na;
suchu;lokál;suchu;lokál
.;;.;
Celý;akuzatív;Celý;akuzatív
zvyšok;akuzatív;zvyšok;akuzatív
predpoludnia;genitív;predpoludnia;genitív
sa;;sa;
mu;datív;mu;datív
pracovalo;;pracovalo;
veľmi;;veľmi;
ťažko;;ťažko;
.;;.;
Mal;;Mal;
pocit;akuzatív;pocit;akuzatív
,;;,;
že;;že;
ho;akuzatív;ho;akuzatív
v;;v;
žalúdku;lokál;žalúdku;lokál
páli;;páli;
oheň;nominatív;oheň;nominatív
.;;.;
V;;V;
jednom;lokál;jednom;lokál
kuse;lokál;kuse;lokál
táral;;táral;
o;;o;
Týždni;lokál;Týždni;lokál
nenávisti;genitív;nenávisti;genitív
.;;.;
Popoludnie;nominatív;Popoludnie;nominatív
už;;už;
bolo;;bolo;
znesiteľnejšie;nominatív;znesiteľnejšie;nominatív
.;;.;
Už;;Už;
neuvažoval;;neuvažoval;
o;;o;
tom;lokál;tom;lokál
,;;,;
že;;že;
by;;by;
mu;datív;mu;datív
mohla;;mohla;
nastavovať;;nastavovať;
pascu;akuzatív;pascu;akuzatív
.;;.;
Podobalo;;Podobalo;
sa;;sa;
to;nominatív;to;nominatív
pokusu;datív;pokusu;datív
o;;o;
ťah;akuzatív;ťah;akuzatív
v;;v;
šachovej;lokál;šachovej;lokál
partii;lokál;partii;lokál
,;;,;
keď;;keď;
už;;už;
má;;má;
človek;nominatív;človek;nominatív
mat;akuzatív;mat;akuzatív
.;;.;
Nebolo;;Nebolo;
tajomstvom;inštrumentál;tajomstvom;inštrumentál
,;;,;
že;;že;
odoslané;nominatív;odoslané;nominatív
listy;nominatív;listy;nominatív
sa;;sa;
bežne;;bežne;
otvárajú;;otvárajú;
.;;.;
Napokon;;Napokon;
usúdil;;usúdil;
,;;,;
že;;že;
najbezpečnejším;inštrumentál;najbezpečnejším;inštrumentál
miestom;inštrumentál;miestom;inštrumentál
je;;je;
kantína;nominatív;kantína;nominatív
.;;.;
Celý;akuzatív;Celý;akuzatív
ďalší;akuzatív;ďalší;akuzatív
týždeň;akuzatív;týždeň;akuzatív
jeho;nominatív;jeho;nominatív
život;nominatív;život;nominatív
pripomínal;;pripomínal;
nepokojný;akuzatív;nepokojný;akuzatív
sen;akuzatív;sen;akuzatív
.;;.;
Pravdepodobne;;Pravdepodobne;
ju;akuzatív;ju;akuzatív
zaradili;;zaradili;
do;;do;
ďalšej;genitív;ďalšej;genitív
smeny;genitív;smeny;genitív
.;;.;
Nič;nominatív;Nič;nominatív
sa;;sa;
nedalo;;nedalo;
robiť;;robiť;
.;;.;
Priveľmi;;Priveľmi;
by;;by;
to;nominatív;to;nominatív
kričalo;;kričalo;
.;;.;
Hlúpa;nominatív;Hlúpa;nominatív
tvár;nominatív;tvár;nominatív
pod;;pod;
svetlými;inštrumentál;svetlými;inštrumentál
vlasmi;inštrumentál;vlasmi;inštrumentál
ho;akuzatív;ho;akuzatív
vítala;;vítala;
s;;s;
rozžiareným;inštrumentál;rozžiareným;inštrumentál
úsmevom;inštrumentál;úsmevom;inštrumentál
.;;.;
Jeho;nominatív;Jeho;nominatív
nádej;nominatív;nádej;nominatív
opäť;;opäť;
zhasínala;;zhasínala;
.;;.;
So;;So;
srdcom;inštrumentál;srdcom;inštrumentál
,;;,;
ktoré;nominatív;ktoré;nominatív
mu;datív;mu;datív
tuhlo;;tuhlo;
,;;,;
kráčal;;kráčal;
Winston;nominatív;Winston;nominatív
v;;v;
jeho;lokál;jeho;lokál
pätách;lokál;pätách;lokál
.;;.;
Ak;;Ak;
nenájde;;nenájde;
dievča;akuzatív;dievča;akuzatív
samo;akuzatív;samo;akuzatív
,;;,;
nebude;;nebude;
to;nominatív;to;nominatív
mať;;mať;
zmysel;akuzatív;zmysel;akuzatív
.;;.;
Inak;;Inak;
bolo;;bolo;
všetko;nominatív;všetko;nominatív
v;;v;
poriadku;lokál;poriadku;lokál
.;;.;
Sedel;;Sedel;
na;;na;
stoličke;lokál;stoličke;lokál
neprirodzene;;neprirodzene;
vzpriamene;;vzpriamene;
a;;a;
jeho;nominatív;jeho;nominatív
mocné;nominatív;mocné;nominatív
prsia;nominatív;prsia;nominatív
sa;;sa;
nadúvali;;nadúvali;
a;;a;
zachvievali;;zachvievali;
,;;,;
akoby;;akoby;
mal;;mal;
čeliť;;čeliť;
nárazu;datív;nárazu;datív
vlny;genitív;vlny;genitív
.;;.;
Odporná;nominatív;Odporná;nominatív
extáza;nominatív;extáza;nominatív
strachu;genitív;strachu;genitív
a;;a;
pomstychtivosti;genitív;pomstychtivosti;genitív
,;;,;
túžba;nominatív;túžba;nominatív
zabíjať;;zabíjať;
,;;,;
mučiť;;mučiť;
,;;,;
drúzgať;;drúzgať;
tváre;akuzatív;tváre;akuzatív
kováčskym;inštrumentál;kováčskym;inštrumentál
mlátom;inštrumentál;mlátom;inštrumentál
akoby;;akoby;
preskočila;;preskočila;
sťa;;sťa;
elektrický;nominatív;elektrický;nominatív
prúd;nominatív;prúd;nominatív
na;;na;
všetkých;akuzatív;všetkých;akuzatív
a;;a;
premenila;;premenila;
každého;akuzatív;každého;akuzatív
aj;;aj;
proti;;proti;
jeho;datív;jeho;datív
vôli;datív;vôli;datív
na;;na;
vrieskajúceho;akuzatív;vrieskajúceho;akuzatív
pomätenca;akuzatív;pomätenca;akuzatív
s;;s;
pokrivenou;inštrumentál;pokrivenou;inštrumentál
tvárou;inštrumentál;tvárou;inštrumentál
.;;.;
Winston;nominatív;Winston;nominatív
i;;i;
dievča;nominatív;dievča;nominatív
vytrvalo;;vytrvalo;
jedli;;jedli;
.;;.;
Winton;nominatív;Winton;nominatív
začal;;začal;
šepotom;inštrumentál;šepotom;inštrumentál
.;;.;
A;;A;
nehľaď;;nehľaď;
na;;na;
mňa;akuzatív;mňa;akuzatív
.;;.;
Winston;nominatív;Winston;nominatív
ju;akuzatív;ju;akuzatív
nasledoval;;nasledoval;
.;;.;
Bol;;Bol;
pri;;pri;
dievčati;lokál;dievčati;lokál
.;;.;
"""";;"""";
Áno;;Áno;
.;;.;
Ja;nominatív;Ja;nominatív
ta;;ta;
pôjdem;;pôjdem;
inokade;;inokade;
.;;.;
Nákladné;nominatív;Nákladné;nominatív
autá;nominatív;autá;nominatív
ešte;;ešte;
stále;;stále;
prechádzali;;prechádzali;
okolo;;okolo;
a;;a;
ľudia;nominatív;ľudia;nominatív
ešte;;ešte;
stále;;stále;
na;;na;
ne;akuzatív;ne;akuzatív
hladovo;;hladovo;
civeli;;civeli;
.;;.;
Na;;Na;
plece;akuzatív;plece;akuzatív
mu;datív;mu;datív
zľahka;;zľahka;
doľahla;;doľahla;
čiasi;nominatív;čiasi;nominatív
ruka;nominatív;ruka;nominatív
.;;.;
Zodvihol;;Zodvihol;
zrak;akuzatív;zrak;akuzatív
.;;.;
"""";;"""";
A;;A;
sme;;sme;
tu;;tu;
,;;,;
"""";;"""";
oznamovala;;oznamovala;
.;;.;
"""";;"""";
Mám;;Mám;
tridsaťdeväť;akuzatív;tridsaťdeväť;akuzatív
rokov;genitív;rokov;genitív
.;;.;
Máme;;Máme;
celé;akuzatív;celé;akuzatív
popoludnie;akuzatív;popoludnie;akuzatív
.;;.;
Winston;nominatív;Winston;nominatív
--;;--;
Winston;nominatív;Winston;nominatív
Smith;nominatív;Smith;nominatív
.;;.;
"""";;"""";
Nemal;;Nemal;
najmenšie;akuzatív;najmenšie;akuzatív
pokušenie;akuzatív;pokušenie;akuzatív
jej;datív;jej;datív
klamať;;klamať;
.;;.;
Transparenty;nominatív;Transparenty;nominatív
,;;,;
manifestácie;nominatív;manifestácie;nominatív
,;;,;
heslá;nominatív;heslá;nominatív
,;;,;
hry;nominatív;hry;nominatív
,;;,;
spoločné;nominatív;spoločné;nominatív
výlety;nominatív;výlety;nominatív
--;;--;
a;;a;
podobné;nominatív;podobné;nominatív
gebuziny;nominatív;gebuziny;nominatív
.;;.;
Než;;Než;
si;;si;
ju;akuzatív;ju;akuzatív
vzal;;vzal;
,;;,;
vedel;;vedel;
podľa;;podľa;
vône;genitív;vône;genitív
,;;,;
že;;že;
je;;je;
to;nominatív;to;nominatív
veľmi;;veľmi;
netypická;nominatív;netypická;nominatív
čokoláda;nominatív;čokoláda;nominatív
.;;.;
Nenávisť;nominatív;Nenávisť;nominatív
vyvrcholila;;vyvrcholila;
.;;.;
Veľkého;akuzatív;Veľkého;akuzatív
brata;akuzatív;brata;akuzatív
nepočul;;nepočul;
nikto;nominatív;nikto;nominatív
.;;.;
VOJNA;nominatív;VOJNA;nominatív
JE;;JE;
MIER;nominatív;MIER;nominatív
Vo;;Vo;
Zvedoch;lokál;Zvedoch;lokál
som;;som;
robila;;robila;
vedúcu;akuzatív;vedúcu;akuzatív
oddielu;genitív;oddielu;genitív
.;;.;
Hodiny;nominatív;Hodiny;akuzatív
a;;a;
hodiny;nominatív;hodiny;akuzatív
zabíjam;;zabíjam;
vylepovaním;inštrumentál;vylepovaním;inštrumentál
tých;genitív;tých;genitív
ich;genitív;ich;genitív
gebuzín;genitív;gebuzín;genitív
po;;po;
celom;lokál;celom;lokál
Londýne;lokál;Londýne;lokál
.;;.;
Na;;Na;
manifestáciách;lokál;manifestáciách;lokál
vždy;;vždy;
nesiem;;nesiem;
jednu;akuzatív;jednu;akuzatív
časť;akuzatív;časť;akuzatív
transparentu;genitív;transparentu;genitív
.;;.;
Vždy;;Vždy;
hulákaj;;hulákaj;
s;;s;
davom;inštrumentál;davom;inštrumentál
,;;,;
to;nominatív;to;nominatív
je;;je;
moja;nominatív;moja;nominatív
zásada;nominatív;zásada;nominatív
.;;.;
Prvý;nominatív;Prvý;nominatív
štvorec;nominatív;štvorec;nominatív
čokolády;genitív;čokolády;genitív
sa;;sa;
Winstonovi;datív;Winstonovi;datív
rozpustil;;rozpustil;
na;;na;
jazyku;lokál;jazyku;lokál
.;;.;
Chutila;;Chutila;
výborne;;výborne;
.;;.;
Dokážem;;Dokážem;
dobre;;dobre;
vytipovať;;vytipovať;
nezaradených;akuzatív;nezaradených;akuzatív
ľudí;akuzatív;ľudí;akuzatív
.;;.;
Práve;;Práve;
došli;;došli;
na;;na;
okraj;akuzatív;okraj;akuzatív
malého;genitív;malého;genitív
lesíka;genitív;lesíka;genitív
.;;.;
Zastavila;;Zastavila;
ho;akuzatív;ho;akuzatív
.;;.;
"""";;"""";
Nechoď;;Nechoď;
na;;na;
voľné;akuzatív;voľné;akuzatív
priestranstvo;akuzatív;priestranstvo;akuzatív
!;;!;
Pokým;;Pokým;
nás;akuzatív;nás;akuzatív
kryjú;;kryjú;
tieto;nominatív;tieto;nominatív
konáre;nominatív;konáre;nominatív
,;;,;
sme;;sme;
v;;v;
bezpečí;lokál;bezpečí;lokál
.;;.;
"""";;"""";
Postávali;;Postávali;
v;;v;
tieni;lokál;tieni;lokál
lieštiny;genitív;lieštiny;genitív
.;;.;
Slnečný;nominatív;Slnečný;nominatív
svit;nominatív;svit;nominatív
,;;,;
ktorý;nominatív;ktorý;nominatív
prenikal;;prenikal;
nespočetným;inštrumentál;nespočetným;inštrumentál
lístím;inštrumentál;lístím;inštrumentál
,;;,;
ich;akuzatív;ich;akuzatív
ešte;;ešte;
stále;;stále;
pálil;;pálil;
na;;na;
tvárach;lokál;tvárach;lokál
.;;.;
Ten;nominatív;Ten;akuzatív
pohľad;nominatív;pohľad;akuzatív
poznal;;poznal;
.;;.;
"""";;"""";
Pozri;;Pozri;
!;;!;
"""";;"""";
pošepla;;pošepla;
Júlia;nominatív;Júlia;nominatív
.;;.;
Možno;;Možno;
ich;akuzatív;ich;akuzatív
nevidel;;nevidel;
.;;.;
Bol;;Bol;
na;;na;
slnku;lokál;slnku;lokál
,;;,;
oni;nominatív;oni;nominatív
v;;v;
tieni;lokál;tieni;lokál
.;;.;
V;;V;
popoludňajšej;lokál;popoludňajšej;lokál
tíši;lokál;tíši;lokál
prekvapovala;;prekvapovala;
hlasitosť;nominatív;hlasitosť;nominatív
jeho;genitív;jeho;genitív
zvuku;genitív;zvuku;genitív
.;;.;
Winston;nominatív;Winston;nominatív
ho;akuzatív;ho;akuzatív
pozoroval;;pozoroval;
s;;s;
akousi;inštrumentál;akousi;inštrumentál
úctou;inštrumentál;úctou;inštrumentál
.;;.;
Postupne;;Postupne;
mu;datív;mu;datív
však;;však;
ten;nominatív;ten;nominatív
príval;nominatív;príval;nominatív
hudby;genitív;hudby;genitív
vyhnal;;vyhnal;
z;;z;
mysle;genitív;mysle;genitív
všetky;akuzatív;všetky;akuzatív
špekulácie;akuzatív;špekulácie;akuzatív
.;;.;
Pod;;Pod;
jeho;inštrumentál;jeho;inštrumentál
lakťom;inštrumentál;lakťom;inštrumentál
bol;;bol;
dievčí;nominatív;dievčí;nominatív
pás;nominatív;pás;nominatív
mäkký;nominatív;mäkký;nominatív
a;;a;
teplý;nominatív;teplý;nominatív
.;;.;
Je;;Je;
to;nominatív;to;nominatív
tam;;tam;
bezpečnejšie;nominatív;bezpečnejšie;nominatív
.;;.;
"""";;"""";
Keď;;Keď;
sa;;sa;
našli;;našli;
uprostred;;uprostred;
mladiny;genitív;mladiny;genitív
,;;,;
obrátila;;obrátila;
sa;;sa;
k;;k;
nemu;datív;nemu;datív
tvárou;inštrumentál;tvárou;inštrumentál
.;;.;
Obaja;nominatív;Obaja;nominatív
rýchlo;;rýchlo;
dýchali;;dýchali;
,;;,;
ale;;ale;
okolo;;okolo;
kútikov;genitív;kútikov;genitív
úst;genitív;úst;genitív
sa;;sa;
jej;datív;jej;datív
znovu;;znovu;
objavil;;objavil;
úsmev;nominatív;úsmev;nominatív
.;;.;
Chvíľu;;Chvíľu;akuzatív
stála;;stála;
a;;a;
pozerala;;pozerala;
sa;;sa;
naňho;akuzatív;naňho;akuzatív
,;;,;
potom;;potom;
nahmatala;;nahmatala;
zips;akuzatív;zips;akuzatív
na;;na;
jeho;lokál;jeho;lokál
kombinéze;lokál;kombinéze;lokál
.;;.;
Na;;Na;
slnku;lokál;slnku;lokál
jej;nominatív;jej;nominatív
telo;nominatív;telo;nominatív
žiarilo;;žiarilo;
.;;.;
Srdce;nominatív;Srdce;nominatív
mu;datív;mu;datív
poskočilo;;poskočilo;
.;;.;
SLOBODA;nominatív;SLOBODA;nominatív
JE;;JE;
OTROCTVO;nominatív;OTROCTVO;nominatív
NEVEDOMOSŤ;nominatív;NEVEDOMOSŤ;nominatív
JE;;JE;
SILA;nominatív;SILA;nominatív
.;;.;
Drobné;nominatív;Drobné;nominatív
žieňa;nominatív;žieňa;nominatív
s;;s;
pieskovými;inštrumentál;pieskovými;inštrumentál
vlasmi;inštrumentál;vlasmi;inštrumentál
sa;;sa;
vrhlo;;vrhlo;
na;;na;
operadlo;akuzatív;operadlo;akuzatív
stoličky;genitív;stoličky;genitív
pred;;pred;
ňou;inštrumentál;ňou;inštrumentál
.;;.;
Potom;;Potom;
si;;si;
ukryla;;ukryla;
tvár;nominatív;tvár;akuzatív
do;;do;
dlaní;genitív;dlaní;genitív
.;;.;
Zrejme;;Zrejme;
odriekala;;odriekala;
modlitbu;akuzatív;modlitbu;akuzatív
.;;.;
Stiahol;;Stiahol;
ju;akuzatív;ju;akuzatív
nadol;;nadol;
,;;,;
takže;;takže;
kľačali;;kľačali;
tvárou;inštrumentál;tvárou;inštrumentál
v;;v;
tvár;akuzatív;tvár;akuzatív
.;;.;
Rozumieš;;Rozumieš;
tomu;datív;tomu;datív
?;;?;
"""";;"""";
"""";;"""";
Nenávidím;;Nenávidím;
mravnú;akuzatív;mravnú;akuzatív
čistotu;akuzatív;čistotu;akuzatív
,;;,;
nenávidím;;nenávidím;
dobrotu;akuzatív;dobrotu;akuzatív
!;;!;
Tentoraz;;Tentoraz;
nemal;;nemal;
nijaké;akuzatív;nijaké;akuzatív
ťažkosti;akuzatív;ťažkosti;akuzatív
.;;.;
Postupne;;Postupne;
sa;;sa;
zdvíhanie;nominatív;zdvíhanie;nominatív
a;;a;
klesanie;nominatív;klesanie;nominatív
ich;genitív;ich;genitív
hrudí;genitív;hrudí;genitív
spomalilo;;spomalilo;
a;;a;
prešlo;;prešlo;
do;;do;
normálneho;genitív;normálneho;genitív
rytmu;genitív;rytmu;genitív
a;;a;
s;;s;
príjemným;inštrumentál;príjemným;inštrumentál
pocitom;inštrumentál;pocitom;inštrumentál
bezmocnosti;genitív;bezmocnosti;genitív
sa;;sa;
od;;od;
seba;genitív;seba;genitív
oddelili;;oddelili;
.;;.;
Prvý;nominatív;Prvý;nominatív
sa;;sa;
zobudil;;zobudil;
Winston;nominatív;Winston;nominatív
.;;.;
Ak;;Ak;
ste;;ste;
sa;;sa;
na;;na;
ňu;akuzatív;ňu;akuzatív
pozreli;;pozreli;
zblízka;;zblízka;
,;;,;
okolo;;okolo;
očí;genitív;očí;genitív
mala;;mala;
zopár;akuzatív;zopár;akuzatív
vrások;genitív;vrások;genitív
.;;.;
Jej;nominatív;Jej;nominatív
krátke;nominatív;krátke;nominatív
,;;,;
tmavé;nominatív;tmavé;nominatív
vlasy;nominatív;vlasy;nominatív
boli;;boli;
neobyčajne;;neobyčajne;
husté;nominatív;husté;nominatív
a;;a;
jemné;nominatív;jemné;nominatív
.;;.;
Stiahol;;Stiahol;
kombinézu;akuzatív;kombinézu;akuzatív
nabok;;nabok;
a;;a;
prezeral;;prezeral;
si;;si;
jej;akuzatív;jej;akuzatív
hladký;akuzatív;hladký;akuzatív
,;;,;
biely;akuzatív;biely;akuzatív
bok;akuzatív;bok;akuzatív
.;;.;
Bol;;Bol;
to;nominatív;to;nominatív
úder;nominatív;úder;nominatív
zasadený;nominatív;zasadený;nominatív
Strane;datív;Strane;datív
.;;.;
Zrejme;;Zrejme;
mala;;mala;
akúsi;akuzatív;akúsi;akuzatív
praktickú;akuzatív;praktickú;akuzatív
ostrieľanosť;akuzatív;ostrieľanosť;akuzatív
,;;,;
ktorá;nominatív;ktorá;nominatív
Winstonovi;datív;Winstonovi;datív
chýbala;;chýbala;
a;;a;
podľa;;podľa;
všetkého;genitív;všetkého;genitív
vďaka;;vďaka;
nespočítateľným;datív;nespočítateľným;datív
spoločenským;datív;spoločenským;datív
výletom;datív;výletom;datív
výborne;;výborne;
poznala;;poznala;
okolie;akuzatív;okolie;akuzatív
Londýna;genitív;Londýna;genitív
.;;.;
Určite;;Určite;
?;;?;
Je;;Je;
mŕtva;nominatív;mŕtva;nominatív
!;;!;
Winston;nominatív;Winston;nominatív
mal;;mal;
dojem;akuzatív;dojem;akuzatív
