Slovo;Slovný druh;Slovo2;Slovný druh2
do;Predlozka;do;Predložka
jari;Podstatne meno;jari;Podstatné meno
ich;Zameno;ich;Zámeno
pouzitie;Podstatne meno;pouzitie;Podstatné meno
neodporucam;Sloveso;neodporucam;Sloveso
.;Interpunkcia;.;Interpunkcia
Samonafukovacie;Pridavne meno;Samonafukovacie;Prídavné meno
podlozky;Podstatne meno;podlozky;Podstatné meno
Technologicke;Pridavne meno;Technologicke;Prídavné meno
spracovanie;Podstatne meno;spracovanie;Podstatné meno
vychadza;Sloveso;vychadza;Sloveso
z;Predlozka;z;Predložka
lahkeho;Pridavne meno;lahkeho;Prídavné meno
specialneho;Pridavne meno;specialneho;Prídavné meno
penoveho;Pridavne meno;penoveho;Prídavné meno
plastu;Podstatne meno;plastu;Podstatné meno
s;Predlozka;s;Predložka
otvorenymi;Pricastie - Sloveso;otvorenymi;Prídavné meno
pormi;Podstatne meno;pormi;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktory;Zameno;ktory;Podstatné meno
je;Sloveso;je;Sloveso
uzatvoreny;Pricastie - Sloveso;uzatvoreny;Podstatné meno
vo;Predlozka;vo;Predložka
vzduchotesnom;Pridavne meno;vzduchotesnom;Prídavné meno
obale;Podstatne meno;obale;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predlozka;V;Predložka
jednom;Cislovka;jednom;Číslovka
rohu;Podstatne meno;rohu;Podstatné meno
podlozky;Podstatne meno;podlozky;Podstatné meno
je;Sloveso;je;Sloveso
ventil;Podstatne meno;ventil;Podstatné meno
,;Interpunkcia;,;Interpunkcia
po;Predlozka;po;Predložka
jeho;Zameno;jeho;Zámeno
otvoreni;Podstatne meno;otvoreni;Podstatné meno
pena;Podstatne meno;pena;Podstatné meno
nasava;Sloveso;nasava;Sloveso
vzduch;Podstatne meno;vzduch;Podstatné meno
,;Interpunkcia;,;Interpunkcia
nafukuje;Sloveso;nafukuje;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
.;Interpunkcia;.;Interpunkcia
Samonafukovacky;Podstatne meno;Samonafukovacky;Príslovka
sa;Zvratne zameno;sa;Zvratné zámeno
pysia;Sloveso;pysia;Sloveso
vybornymi;Pridavne meno;vybornymi;Prídavné meno
izolacnymi;Pridavne meno;izolacnymi;Prídavné meno
schopnostami;Podstatne meno;schopnostami;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vysokym;Pridavne meno;vysokym;Prídavné meno
komfortom;Podstatne meno;komfortom;Podstatné meno
pri;Predlozka;pri;Predložka
lezani;Podstatne meno;lezani;Podstatné meno
a;Spojka;a;Spojka
neprepustanim;Podstatne meno;neprepustanim;Sloveso
vlhkosti;Podstatne meno;vlhkosti;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ciapky;Podstatne meno;Ciapky;Podstatné meno
a;Spojka;a;Spojka
ine;Zameno;ine;Prídavné meno
prikryvky;Podstatne meno;prikryvky;Podstatné meno
hlavy;Podstatne meno;hlavy;Podstatné meno
U;Predlozka;U;Predložka
citlivejsich;Pridavne meno;citlivejsich;Prídavné meno
osob;Podstatne meno;osob;Podstatné meno
to;Zameno;to;Citový výraz
moze;Sloveso;moze;Citový výraz
sposobit;Sloveso;sposobit;Citový výraz
zbytocne;Pridavne meno;zbytocne;Citový výraz
bolesti;Podstatne meno;bolesti;Podstatné meno
hlavy;Podstatne meno;hlavy;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vreckovy;Pridavne meno;Vreckovy;Prídavné meno
nozik;Podstatne meno;nozik;Podstatné meno
Kvalitna;Pridavne meno;Kvalitna;Prídavné meno
a;Spojka;a;Spojka
pevna;Pridavne meno;pevna;Prídavné meno
cepel;Podstatne meno;cepel;Sloveso
musi;Sloveso;musi;Zámeno
byt;Sloveso;byt;Podstatné meno
samozrejmostou;Podstatne meno;samozrejmostou;Číslovka
.;Interpunkcia;.;Interpunkcia
Noz;Podstatne meno;Noz;Podstatné meno
by;Kondicionalova morfema;by;Kondicionálová morféma
mal;Sloveso;mal;Sloveso
minimalne;Prislovka;minimalne;Príslovka
obsahovat;Sloveso;obsahovat;Podstatné meno
:;Interpunkcia;:;Interpunkcia
velku;Pridavne meno;velku;Podstatné meno
a;Spojka;a;Spojka
malu;Pridavne meno;malu;Podstatné meno
cepel;Podstatne meno;cepel;Sloveso
,;Interpunkcia;,;Interpunkcia
otvarac;Podstatne meno;otvarac;Sloveso
na;Predlozka;na;Predložka
flase;Podstatne meno;flase;Podstatné meno
a;Spojka;a;Spojka
konzervy;Podstatne meno;konzervy;Podstatné meno
,;Interpunkcia;,;Interpunkcia
rydlo;Podstatne meno;rydlo;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vyhodne;Pridavne meno;vyhodne;Príslovka
je;Sloveso;je;Sloveso
,;Interpunkcia;,;Interpunkcia
ak;Spojka;ak;Spojka
obsahuje;Sloveso;obsahuje;Sloveso
dierovac;Podstatne meno;dierovac;Podstatné meno
,;Interpunkcia;,;Interpunkcia
pilku;Podstatne meno;pilku;Podstatné meno
na;Predlozka;na;Predložka
drevo;Podstatne meno;drevo;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vyvrtku;Podstatne meno;vyvrtku;Podstatné meno
,;Interpunkcia;,;Interpunkcia
pinzetu;Podstatne meno;pinzetu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Z;Predlozka;Z;Predložka
mojho;Zameno;mojho;Zámeno
pohladu;Podstatne meno;pohladu;Podstatné meno
ide;Sloveso;ide;Sloveso
o;Predlozka;o;Predložka
nezmysel;Podstatne meno;nezmysel;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Dovod;Podstatne meno;Dovod;Podstatné meno
je;Sloveso;je;Sloveso
jednoduchy;Pridavne meno;jednoduchy;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Siroky;Pridavne meno;Siroky;Prídavné meno
noz;Podstatne meno;noz;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
pri;Predlozka;pri;Predložka
pouzivani;Podstatne meno;pouzivani;Podstatné meno
zle;Prislovka;zle;Príslovka
drzi;Sloveso;drzi;Príslovka
v;Predlozka;v;Predložka
ruke;Podstatne meno;ruke;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Alias;Citovy vyraz;Alias;Častica
svietilna;Podstatne meno;svietilna;Prídavné meno
alebo;Spojka;alebo;Spojka
dokonca;Castica;dokonca;Častica
valcovy;Pridavne meno;valcovy;Podstatné meno
vreckovy;Pridavne meno;vreckovy;Podstatné meno
elektricky;Pridavne meno;elektricky;Príslovka
lampas;Podstatne meno;lampas;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Tie;Zameno;Tie;Zámeno
ostatne;Pridavne meno;ostatne;Častica
nazvy;Podstatne meno;nazvy;Zámeno
mi;Zameno;mi;Zámeno
prilis;Prislovka;prilis;Neurčiteľný slovný druh
"""";Interpunkcia;;
nerezu;Sloveso;nerezu;Podstatné meno
"""";Interpunkcia;;
,;Interpunkcia;,;Interpunkcia
ale;Spojka;ale;Spojka
videl;Sloveso;videl;Sloveso
som;Sloveso;som;Sloveso
ich;Zameno;ich;Zámeno
pouzivat;Sloveso;pouzivat;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Sklo;Podstatne meno;Sklo;Podstatné meno
je;Sloveso;je;Sloveso
prirodzene;Prislovka;prirodzene;Príslovka
nachylne;Pridavne meno;nachylne;Prídavné meno
rozbit;Sloveso;rozbit;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
a;Spojka;a;Spojka
plech;Podstatne meno;plech;Podstatné meno
nezarucuje;Sloveso;nezarucuje;Sloveso
odolnost;Podstatne meno;odolnost;Podstatné meno
voci;Predlozka;voci;Podstatné meno
vlhkosti;Podstatne meno;vlhkosti;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Mame;Sloveso;Mame;Citový výraz
prve;Cislovka;prve;Citový výraz
dve;Cislovka;dve;Číslovka
poziadavky;Podstatne meno;poziadavky;Podstatné meno
na;Predlozka;na;Predložka
modernu;Pridavne meno;modernu;Podstatné meno
baterku;Podstatne meno;baterku;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Narazuvzdornost;Podstatne meno;Narazuvzdornost;Podstatné meno
a;Spojka;a;Spojka
odolnost;Podstatne meno;odolnost;Podstatné meno
voci;Predlozka;voci;Podstatné meno
vlhkosti;Podstatne meno;vlhkosti;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Zabezpecia;Sloveso;Zabezpecia;Sloveso
to;Zameno;to;Zámeno
baterky;Podstatne meno;baterky;Podstatné meno
s;Predlozka;s;Predložka
pogumovanym;Pricastie - Sloveso;pogumovanym;Prídavné meno
povrchom;Podstatne meno;povrchom;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Halogenove;Pridavne meno;Halogenove;Prídavné meno
ziarovky;Podstatne meno;ziarovky;Podstatné meno
su;Sloveso;su;Podstatné meno
vyhodou;Podstatne meno;vyhodou;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Mensie;Pridavne meno;Mensie;Prídavné meno
rozmery;Podstatne meno;rozmery;Podstatné meno
potesia;Sloveso;potesia;Sloveso
pri;Predlozka;pri;Predložka
baleni;Podstatne meno;baleni;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nahradne;Pridavne meno;Nahradne;Zámeno
baterie;Podstatne meno;baterie;Podstatné meno
a;Spojka;a;Spojka
aspon;Castica;aspon;Podstatné meno
jedna;Cislovka;jedna;Číslovka
rezervna;Pridavne meno;rezervna;Prídavné meno
ziarovka;Podstatne meno;ziarovka;Podstatné meno
by;Kondicionalova morfema;by;Kondicionálová morféma
mali;Sloveso;mali;Sloveso
byt;Sloveso;byt;Sloveso
samozrejmostou;Podstatne meno;samozrejmostou;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Kapsicka;Podstatne meno;Kapsicka;Podstatné meno
na;Predlozka;na;Predložka
doklady;Podstatne meno;doklady;Podstatné meno
Malickost;Podstatne meno;Malickost;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktora;Zameno;ktora;Podstatné meno
potesi;Sloveso;potesi;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predlozka;V;Predložka
ponuke;Podstatne meno;ponuke;Podstatné meno
je;Sloveso;je;Sloveso
velmi;Prislovka;velmi;Podstatné meno
vela;Cislovka;vela;Podstatné meno
druhov;Podstatne meno;druhov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Upinacie;Pridavne meno;Upinacie;Prídavné meno
popruhy;Podstatne meno;popruhy;Podstatné meno
Ostanem;Sloveso;Ostanem;Sloveso
opat;Prislovka;opat;Podstatné meno
pri;Predlozka;pri;Predložka
ponuke;Podstatne meno;ponuke;Podstatné meno
Trek;Citovy vyraz;Trek;Citový výraz
sportu;Podstatne meno;sportu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Svojho;Zameno;Svojho;Zámeno
casu;Podstatne meno;casu;Podstatné meno
som;Sloveso;som;Sloveso
ich;Zameno;ich;Zámeno
spominal;Sloveso;spominal;Sloveso
pri;Predlozka;pri;Predložka
popisovani;Podstatne meno;popisovani;Podstatné meno
nosenia;Podstatne meno;nosenia;Podstatné meno
fotografickej;Pridavne meno;fotografickej;Prídavné meno
tasky;Podstatne meno;tasky;Podstatné meno
na;Predlozka;na;Predložka
ruksaku;Podstatne meno;ruksaku;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nie;Castica;Nie;Častica
je;Sloveso;je;Sloveso
to;Zameno;to;Zámeno
ich;Zameno;ich;Zámeno
jedine;Cislovka;jedine;Častica
pouzitie;Podstatne meno;pouzitie;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pouzitie;Podstatne meno;Pouzitie;Podstatné meno
je;Sloveso;je;Sloveso
mimoriadne;Prislovka;mimoriadne;Príslovka
siroke;Pridavne meno;siroke;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Bonus;Podstatne meno;Bonus;Podstatné meno
:;Interpunkcia;:;Interpunkcia
vodovzdorne;Pridavne meno;vodovzdorne;Príslovka
zapalky;Podstatne meno;zapalky;Neurčiteľný slovný druh
Navoskovane;Pricastie - Sloveso;Navoskovane;Príslovka
hlavicky;Podstatne meno;hlavicky;Príslovka
zapaliek;Podstatne meno;zapaliek;Podstatné meno
chrania;Sloveso;chrania;Podstatné meno
pred;Predlozka;pred;Predložka
namocenim;Podstatne meno;namocenim;Zámeno
.;Interpunkcia;.;Interpunkcia
Foto;Podstatne meno;Foto;Podstatné meno
je;Sloveso;je;Sloveso
len;Castica;len;Častica
ilustracne;Pridavne meno;ilustracne;Príslovka
.;Interpunkcia;.;Interpunkcia
Pritomnost;Podstatne meno;Pritomnost;Podstatné meno
ovce;Podstatne meno;ovce;Podstatné meno
nie;Castica;nie;Častica
je;Sloveso;je;Sloveso
podmienkou;Podstatne meno;podmienkou;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ale;Castica;Ale;Častica
aj;Castica;aj;Častica
hlupaci;Podstatne meno;hlupaci;Podstatné meno
a;Spojka;a;Spojka
blbci;Podstatne meno;blbci;Podstatné meno
vedia;Sloveso;vedia;Sloveso
na;Predlozka;na;Predložka
seba;Zameno;seba;Zámeno
vziat;Sloveso;vziat;Číslovka
roznu;Pridavne meno;roznu;Prídavné meno
podobu;Podstatne meno;podobu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Minule;Prislovka;Minule;Príslovka
sa;Zvratne zameno;sa;Zvratné zámeno
moj;Zameno;moj;Neurčiteľný slovný druh
kolega;Podstatne meno;kolega;Podstatné meno
Rado;Podstatne meno;Rado;Podstatné meno
Ondrejicek;Podstatne meno;Ondrejicek;Podstatné meno
fejtonovym;Pridavne meno;fejtonovym;Prídavné meno
perom;Podstatne meno;perom;Podstatné meno
pustil;Sloveso;pustil;Sloveso
do;Predlozka;do;Predložka
problemu;Podstatne meno;problemu;Podstatné meno
hlupakov;Podstatne meno;hlupakov;Podstatné meno
medzi;Predlozka;medzi;Predložka
nami;Zameno;nami;Zámeno
.;Interpunkcia;.;Interpunkcia
Foto;Podstatne meno;Foto;Podstatné meno
je;Sloveso;je;Sloveso
len;Castica;len;Častica
ilustracne;Pridavne meno;ilustracne;Príslovka
.;Interpunkcia;.;Interpunkcia
Od;Neurcitelny slovny druh;Od;Predložka
malicka;Prislovka;malicka;Podstatné meno
mi;Zameno;mi;Zámeno
bolo;Sloveso;bolo;Sloveso
z;Predlozka;z;Predložka
kazdej;Zameno;kazdej;Prídavné meno
strany;Podstatne meno;strany;Podstatné meno
vstepovanych;Pricastie - Sloveso;vstepovanych;Prídavné meno
niekolko;Zameno;niekolko;Zámeno
veci;Podstatne meno;veci;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ja;Zameno;Ja;Zámeno
by;Kondicionalova morfema;by;Kondicionálová morféma
som;Sloveso;som;Sloveso
si;Zvratne zameno;si;Zvratné zámeno
dovolil;Sloveso;dovolil;Sloveso
tvrdit;Sloveso;tvrdit;Citový výraz
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Citový výraz
nefunguju;Sloveso;nefunguju;Citový výraz
.;Interpunkcia;.;Interpunkcia
Jednoznacne;Prislovka;Jednoznacne;Príslovka
ide;Sloveso;ide;Sloveso
o;Predlozka;o;Predložka
ucelovu;Pridavne meno;ucelovu;Prídavné meno
mystifikaciu;Podstatne meno;mystifikaciu;Podstatné meno
s;Predlozka;s;Predložka
cielom;Podstatne meno;cielom;Podstatné meno
zmanipulovat;Sloveso;zmanipulovat;Sloveso
konanie;Podstatne meno;konanie;Podstatné meno
bezneho;Pridavne meno;bezneho;Prídavné meno
obcana;Podstatne meno;obcana;Podstatné meno
a;Spojka;a;Spojka
obrat;Sloveso;obrat;Podstatné meno
ho;Zameno;ho;Zámeno
o;Predlozka;o;Predložka
posledne;Pridavne meno;posledne;Príslovka
zakladne;Pridavne meno;zakladne;Sloveso
zivotne;Pridavne meno;zivotne;Častica
istoty;Podstatne meno;istoty;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Niekto;Zameno;Niekto;Zámeno
sa;Zvratne zameno;sa;Zvratné zámeno
nam;Zameno;nam;Citový výraz
snazi;Sloveso;snazi;Citový výraz
ublizit;Sloveso;ublizit;Citový výraz
a;Spojka;a;Spojka
nie;Castica;nie;Častica
je;Sloveso;je;Sloveso
daleko;Prislovka;daleko;Príslovka
cas;Podstatne meno;cas;Príslovka
,;Interpunkcia;,;Interpunkcia
ked;Spojka;ked;Spojka
bude;Sloveso;bude;Sloveso
vypatrany;Pricastie - Sloveso;vypatrany;Prídavné meno
a;Spojka;a;Spojka
potrestany;Pricastie - Sloveso;potrestany;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Mlada;Pridavne meno;Mlada;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ambiciozna;Pridavne meno;ambiciozna;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Prave;Prislovka;Prave;Podstatné meno
skoncilo;Sloveso;skoncilo;Sloveso
predstavenie;Podstatne meno;predstavenie;Podstatné meno
jej;Zameno;jej;Zámeno
prvej;Cislovka;prvej;Číslovka
vyznamnej;Pridavne meno;vyznamnej;Prídavné meno
prace;Podstatne meno;prace;Sloveso
.;Interpunkcia;.;Interpunkcia
Svet;Podstatne meno;Svet;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
jej;Zameno;jej;Zámeno
otvaral;Sloveso;otvaral;Sloveso
.;Interpunkcia;.;Interpunkcia
Ved;Castica;Ved;Častica
nas;Zameno;nas;Podstatné meno
vsetkych;Zameno;vsetkych;Prídavné meno
styroch;Cislovka;styroch;Podstatné meno
velmi;Prislovka;velmi;Podstatné meno
dobre;Prislovka;dobre;Príslovka
pozna;Sloveso;pozna;Prídavné meno
.;Interpunkcia;.;Interpunkcia
S;Predlozka;S;Predložka
hrdinskym;Pridavne meno;hrdinskym;Prídavné meno
usmevom;Podstatne meno;usmevom;Podstatné meno
povedala;Sloveso;povedala;Sloveso
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Citový výraz
uvita;Sloveso;uvita;Citový výraz
kazdu;Zameno;kazdu;Citový výraz
kriticku;Pridavne meno;kriticku;Prídavné meno
pripomienku;Podstatne meno;pripomienku;Podstatné meno
,;Interpunkcia;,;Interpunkcia
lebo;Spojka;lebo;Spojka
doteraz;Prislovka;doteraz;Príslovka
jej;Zameno;jej;Zámeno
nikto;Zameno;nikto;Zámeno
nic;Zameno;nic;Citový výraz
konkretne;Pridavne meno;konkretne;Príslovka
nepovedal;Sloveso;nepovedal;Sloveso
.;Interpunkcia;.;Interpunkcia
Chcela;Sloveso;Chcela;Sloveso
.;Interpunkcia;.;Interpunkcia
Takze;Castica;Takze;Citový výraz
,;Interpunkcia;,;Interpunkcia
ake;Zameno;ake;Citový výraz
ohlady;Podstatne meno;ohlady;Citový výraz
?;Interpunkcia;?;Interpunkcia
Do;Predlozka;Do;Citový výraz
nas;Zameno;nas;Citový výraz
!;Interpunkcia;!;Interpunkcia
Elena;Podstatne meno;Elena;Podstatné meno
Akacsova;Podstatne meno;Akacsova;Podstatné meno
Moja;Zameno;Moja;Zámeno
mama;Podstatne meno;mama;Podstatné meno
to;Zameno;to;Zámeno
vedela;Sloveso;vedela;Sloveso
.;Interpunkcia;.;Interpunkcia
Nikto;Zameno;Nikto;Zámeno
nie;Castica;nie;Častica
je;Sloveso;je;Sloveso
neuplatny;Pridavne meno;neuplatny;Prídavné meno
.;Interpunkcia;.;Interpunkcia
A;Castica;A;Častica
potom;Prislovka;potom;Príslovka
jedneho;Cislovka;jedneho;Prídavné meno
dna;Podstatne meno;dna;Podstatné meno
moje;Zameno;moje;Zámeno
micurinske;Pridavne meno;micurinske;Prídavné meno
obdobie;Podstatne meno;obdobie;Podstatné meno
skoncilo;Sloveso;skoncilo;Sloveso
.;Interpunkcia;.;Interpunkcia
Bodka;Podstatne meno;Bodka;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Na;Predlozka;Na;Predložka
moje;Zameno;moje;Zámeno
kaktusove;Pridavne meno;kaktusove;Prídavné meno
obdobie;Podstatne meno;obdobie;Podstatné meno
som;Sloveso;som;Sloveso
si;Zvratne zameno;si;Zvratné zámeno
spomenula;Sloveso;spomenula;Sloveso
celkom;Castica;celkom;Príslovka
nedavno;Prislovka;nedavno;Príslovka
.;Interpunkcia;.;Interpunkcia
Chcela;Sloveso;Chcela;Sloveso
by;Kondicionalova morfema;by;Kondicionálová morféma
som;Sloveso;som;Sloveso
mat;Sloveso;mat;Sloveso
kaktus;Podstatne meno;kaktus;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Najlepsie;Prislovka;Najlepsie;Podstatné meno
tri;Cislovka;tri;Číslovka
.;Interpunkcia;.;Interpunkcia
Ako;Zameno;Ako;Spojka
zaklad;Podstatne meno;zaklad;Podstatné meno
zbierky;Podstatne meno;zbierky;Podstatné meno
to;Zameno;to;Zámeno
staci;Sloveso;staci;Príčastie - Sloveso
.;Interpunkcia;.;Interpunkcia
Posli;Sloveso;Posli;Sloveso
dalej;Prislovka;dalej;Príslovka
!;Interpunkcia;!;Interpunkcia
Sona;Podstatne meno;Sona;Podstatné meno
B;Znacky;B;Značky
.;Interpunkcia;.;Interpunkcia
Karvayova;Podstatne meno;Karvayova;Prídavné meno
A;Spojka;A;Spojka
dospeli;Sloveso;dospeli;Sloveso
k;Predlozka;k;Predložka
paradoxnym;Pridavne meno;paradoxnym;Prídavné meno
poznatkom;Podstatne meno;poznatkom;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Jaroslav;Podstatne meno;Jaroslav;Podstatné meno
Ridzon;Podstatne meno;Ridzon;Podstatné meno
Nas;Zameno;Nas;Neurčiteľný slovný druh
kolega;Podstatne meno;kolega;Podstatné meno
Miso;Podstatne meno;Miso;Podstatné meno
Hvorecky;Podstatne meno;Hvorecky;Podstatné meno
je;Sloveso;je;Sloveso
brandista;Podstatne meno;brandista;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Zacal;Sloveso;Zacal;Citový výraz
pisat;Sloveso;pisat;Citový výraz
o;Predlozka;o;Predložka
znackach;Podstatne meno;znackach;Podstatné meno
aj;Castica;aj;Častica
serial;Podstatne meno;serial;Sloveso
,;Interpunkcia;,;Interpunkcia
pretoze;Spojka;pretoze;Citový výraz
patria;Sloveso;patria;Sloveso
neodmyslitelne;Prislovka;neodmyslitelne;Príslovka
k;Predlozka;k;Predložka
nasej;Zameno;nasej;Sloveso
civilizacii;Podstatne meno;civilizacii;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ved;Castica;Ved;Častica
to;Zameno;to;Zámeno
je;Sloveso;je;Sloveso
drahe;Pridavne meno;drahe;Podstatné meno
a;Spojka;a;Spojka
zbytocne;Pridavne meno;zbytocne;Príslovka
.;Interpunkcia;.;Interpunkcia
Som;Sloveso;Som;Sloveso
spokojny;Pridavne meno;spokojny;Podstatné meno
so;Predlozka;so;Predložka
znackou;Podstatne meno;znackou;Podstatné meno
"""";Interpunkcia;;
spolahlivy;Pridavne meno;spolahlivy;Podstatné meno
,;Interpunkcia;,;Interpunkcia
rovnocenny;Pridavne meno;rovnocenny;Prídavné meno
,;Interpunkcia;,;Interpunkcia
monogamny;Pridavne meno;monogamny;Prídavné meno
vztah;Podstatne meno;vztah;Podstatné meno
"""";Interpunkcia;;
.;Interpunkcia;.;Interpunkcia
Asi;Castica;Asi;Častica
sa;Zvratne zameno;sa;Zvratné zámeno
budem;Sloveso;budem;Sloveso
musiet;Sloveso;musiet;Sloveso
nad;Predlozka;nad;Predložka
sebou;Zameno;sebou;Zámeno
zamysliet;Sloveso;zamysliet;Sloveso
.;Interpunkcia;.;Interpunkcia
Zacinam;Sloveso;Zacinam;Sloveso
byt;Sloveso;byt;Sloveso
vazne;Prislovka;vazne;Príslovka
neznesitelny;Pridavne meno;neznesitelny;Prídavné meno
snob;Podstatne meno;snob;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Marian;Podstatne meno;Marian;Podstatné meno
Jaslovsky;Podstatne meno;Jaslovsky;Podstatné meno
Na;Predlozka;Na;Predložka
jednom;Cislovka;jednom;Číslovka
z;Predlozka;z;Predložka
programov;Podstatne meno;programov;Podstatné meno
Ceskej;Pridavne meno;Ceskej;Prídavné meno
televizie;Podstatne meno;televizie;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
momentalne;Prislovka;momentalne;Príslovka
da;Sloveso;da;Citový výraz
vidiet;Sloveso;vidiet;Podstatné meno
skvela;Pridavne meno;skvela;Sloveso
seria;Podstatne meno;seria;Citový výraz
lahkych;Pridavne meno;lahkych;Citový výraz
